age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
37,Self-emp-not-inc,203828,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0.0
34,Private,265706,Masters,14,Never-married,Sales,Unmarried,White,Male,60,United-States,1.0
32,Private,118551,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,?,1.0
22,Private,240817,HS-grad,9,Never-married,Sales,Own-child,White,Female,40,United-States,0.0
46,Private,110171,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0
53,Federal-gov,221791,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,40,United-States,0.0
32,State-gov,111567,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,49,United-States,1.0
41,Local-gov,106982,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,52,United-States,0.0
51,Self-emp-not-inc,136836,Assoc-acdm,12,Divorced,Transport-moving,Unmarried,Black,Female,30,United-States,0.0
48,Private,366089,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1.0
40,Private,137421,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,35,India,1.0
63,Self-emp-not-inc,344128,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1.0
22,Private,242912,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,35,United-States,0.0
61,Private,159822,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Poland,1.0
46,Private,332884,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,1.0
26,Self-emp-inc,187652,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,78,United-States,1.0
37,Private,386461,5th-6th,3,Divorced,Machine-op-inspct,Unmarried,White,Male,45,Mexico,0.0
26,?,296372,HS-grad,9,Divorced,?,Own-child,White,Female,40,United-States,0.0
50,Private,221532,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
45,Private,120131,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
45,Private,180695,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0.0
53,Private,183973,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,1.0
44,Private,151089,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0
31,Private,184307,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Jamaica,1.0
46,Self-emp-not-inc,130779,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,48,United-States,1.0
39,Private,224531,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
59,Private,384246,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0.0
49,Private,132576,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
26,State-gov,208117,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,38,United-States,0.0
41,Private,328239,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,0.0
39,Private,156897,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,42,United-States,1.0
28,Private,179512,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,50,United-States,0.0
81,Self-emp-not-inc,218521,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,21,United-States,0.0
27,Private,301302,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,0.0
35,Private,123809,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,United-States,1.0
36,Private,398931,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0
31,Private,219318,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,35,Puerto-Rico,0.0
58,Private,199067,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,65,United-States,1.0
56,Private,131608,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Ireland,1.0
37,Private,203070,Some-college,10,Separated,Adm-clerical,Own-child,White,Male,62,United-States,0.0
23,Private,162228,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,48,United-States,0.0
30,Private,67187,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,8,United-States,0.0
53,Local-gov,196395,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,United-States,1.0
58,Private,170108,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
46,Private,128796,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,44,United-States,1.0
46,Federal-gov,308077,Prof-school,15,Separated,Prof-specialty,Unmarried,White,Female,40,Germany,1.0
46,Private,188386,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1.0
34,?,167558,7th-8th,4,Married-civ-spouse,?,Wife,White,Female,40,Mexico,0.0
28,Private,156300,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Female,45,United-States,0.0
41,Private,182303,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1.0
39,Private,187847,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,50,United-States,0.0
35,Private,278442,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,48,United-States,1.0
27,Private,115945,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1.0
46,Private,214955,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,0.0
42,Private,190767,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,40,United-States,0.0
40,Self-emp-not-inc,151504,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,1.0
52,Private,132973,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,0.0
67,Self-emp-not-inc,221252,Masters,14,Divorced,Sales,Not-in-family,Other,Male,40,United-States,0.0
31,Private,340880,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1.0
57,Private,70720,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,78,United-States,0.0
62,?,182687,Some-college,10,Married-civ-spouse,?,Wife,White,Female,45,United-States,1.0
39,Private,115076,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0.0
51,Private,168660,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0.0
50,Private,227458,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,51,United-States,0.0
38,Local-gov,116608,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,1.0
55,Private,213615,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
42,Private,176286,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
40,Private,29393,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,40,United-States,0.0
30,Private,188362,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
47,State-gov,185400,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
24,Private,161638,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,40,Ecuador,0.0
25,Private,92093,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,United-States,0.0
31,Self-emp-not-inc,150630,HS-grad,9,Never-married,Other-service,Own-child,White,Female,40,United-States,0.0
32,Federal-gov,83413,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,United-States,1.0
45,Private,543922,Masters,14,Divorced,Transport-moving,Not-in-family,White,Male,48,United-States,1.0
40,Self-emp-inc,191429,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
59,Private,109638,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
41,Private,203233,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
52,Private,89041,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
28,Self-emp-not-inc,209205,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
38,Self-emp-not-inc,140117,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,20,United-States,0.0
65,State-gov,29276,7th-8th,4,Widowed,Other-service,Other-relative,White,Female,24,United-States,0.0
68,Private,223851,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,24,United-States,0.0
66,Self-emp-inc,112376,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
23,Private,122272,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,0.0
47,Private,139701,5th-6th,3,Never-married,Machine-op-inspct,Unmarried,White,Female,40,Dominican-Republic,0.0
35,Private,376455,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1.0
22,Private,117363,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,35,United-States,0.0
61,Self-emp-inc,134768,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Germany,1.0
28,Private,101774,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
44,Private,182616,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1.0
76,Private,328227,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,13,United-States,1.0
64,State-gov,184271,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0
45,Private,200471,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
26,Private,289700,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,25,United-States,0.0
37,Private,215419,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,25,United-States,0.0
48,Private,187715,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,46,United-States,1.0
51,State-gov,94174,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,35,United-States,0.0
31,Private,364657,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,1.0
50,Self-emp-inc,321822,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,75,United-States,1.0
46,Private,411037,10th,6,Divorced,Sales,Unmarried,White,Female,35,United-States,0.0
49,Self-emp-not-inc,308241,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,60,United-States,0.0
42,Private,98211,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1.0
47,State-gov,149337,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,38,United-States,0.0
58,Self-emp-not-inc,204021,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,50,United-States,0.0
49,Private,149337,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
34,Private,60567,11th,7,Divorced,Transport-moving,Unmarried,White,Male,60,United-States,0.0
44,Self-emp-not-inc,246862,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,Italy,1.0
49,Private,255466,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,60,United-States,0.0
74,Self-emp-not-inc,104001,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
54,Private,87205,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,45,United-States,0.0
48,Self-emp-inc,214994,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1.0
44,Private,277647,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
23,Private,113106,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,35,United-States,0.0
38,Self-emp-not-inc,184456,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,80,Italy,0.0
51,Self-emp-not-inc,246820,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,1.0
25,Private,409815,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,Black,Female,40,United-States,0.0
24,Private,321763,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,38,United-States,0.0
24,Private,208946,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0.0
47,Federal-gov,323798,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
38,Self-emp-not-inc,172342,Some-college,10,Divorced,Other-service,Unmarried,White,Female,40,United-States,0.0
42,Private,171069,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,1.0
18,?,136172,11th,7,Never-married,?,Own-child,White,Male,35,United-States,0.0
59,?,372020,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,40,United-States,1.0
18,Private,115215,HS-grad,9,Never-married,Other-service,Own-child,White,Male,25,United-States,0.0
36,Private,64874,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1.0
41,Private,182108,Doctorate,16,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,1.0
44,Private,83237,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,1.0
44,Local-gov,236321,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,25,United-States,0.0
50,Private,133963,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,35,United-States,0.0
37,Private,176357,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0.0
46,Private,278322,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
47,Private,387468,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Scotland,1.0
24,Private,283092,11th,7,Never-married,Craft-repair,Not-in-family,Black,Male,35,Jamaica,0.0
55,Private,134120,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
35,Self-emp-not-inc,166416,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,99,United-States,0.0
44,Federal-gov,243636,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
25,Private,450246,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0.0
59,Private,91384,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1.0
49,Self-emp-not-inc,228372,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1.0
43,Private,254146,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
42,Self-emp-not-inc,201520,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0.0
49,Local-gov,149210,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,United-States,1.0
30,Private,296462,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,30,United-States,0.0
36,Private,184456,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,1.0
51,Private,171914,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0
48,Private,178137,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,44,United-States,0.0
34,State-gov,50178,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,38,United-States,0.0
27,Private,472070,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0.0
22,Private,184543,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0.0
35,Private,151322,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1.0
45,Private,186272,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,1.0
36,Private,182954,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,52,Dominican-Republic,0.0
41,Private,206948,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
26,Private,96645,Doctorate,16,Never-married,Craft-repair,Other-relative,Black,Male,20,United-States,0.0
48,Private,325372,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Portugal,0.0
48,Federal-gov,167749,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,1.0
28,Private,335542,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,50,United-States,0.0
61,State-gov,186451,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
24,Private,236427,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0
58,Self-emp-inc,143266,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0.0
52,Private,189728,HS-grad,9,Separated,Priv-house-serv,Not-in-family,White,Female,50,United-States,0.0
52,Private,177995,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,56,Mexico,1.0
35,Private,385847,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0
19,Private,115248,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,40,Vietnam,0.0
60,Private,114263,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,40,Hungary,1.0
29,Private,444304,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
51,Private,114927,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1.0
58,Private,131608,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,1.0
43,Self-emp-not-inc,33521,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,70,United-States,1.0
25,Private,52536,Assoc-acdm,12,Divorced,Tech-support,Own-child,White,Female,25,United-States,0.0
